programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-04-01T00:00:00.000,21668,0,21668,0,0,47669.6000,0.0000,75838.0000,0.0000,0.0000,123507.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-05-01T00:00:00.000,21999,0,21999,0,0,48397.8000,0.0000,76996.5000,0.0000,0.0000,125394.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-06-01T00:00:00.000,16859,0,16859,0,0,37089.8000,0.0000,59006.5000,0.0000,0.0000,96096.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-07-01T00:00:00.000,15727,0,15727,0,0,35543.0200,0.0000,56617.2000,0.0000,0.0000,92160.2200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-08-01T00:00:00.000,12425,0,12425,0,0,28080.5000,0.0000,44730.0000,0.0000,0.0000,72810.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00572,PROGRESO ISD,Educational Institution,Public,1,5,108-910,HIDALGO,2,2,0,2020-09-01T00:00:00.000,14857,0,15550,0,0,33576.8200,0.0000,55980.0000,0.0000,0.0000,89556.8200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,3,3,0,2020-03-01T00:00:00.000,20875,0,23847,0,0,45925.0000,0.0000,83464.5000,0.0000,0.0000,129389.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,3,3,0,2020-04-01T00:00:00.000,56410,0,53446,0,0,124102.0000,0.0000,187061.0000,0.0000,0.0000,311163.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,4,4,0,2020-05-01T00:00:00.000,115322,0,114156,0,0,253708.4000,0.0000,399546.0000,0.0000,0.0000,653254.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,4,4,0,2020-06-01T00:00:00.000,148721,0,149098,0,0,327186.2000,0.0000,521843.0000,0.0000,0.0000,849029.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,4,4,0,2020-07-01T00:00:00.000,85087,0,80357,0,0,192296.6200,0.0000,289285.2000,0.0000,0.0000,481581.8200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,3,3,0,2020-08-01T00:00:00.000,47917,0,37064,0,0,108292.4200,0.0000,133430.4000,0.0000,0.0000,241722.8200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,108-911,HIDALGO,11,10,1,2020-09-01T00:00:00.000,103593,0,103593,0,0,234120.1800,0.0000,372934.8000,0.0000,0.0000,607054.9800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00574,LA JOYA ISD,Educational Institution,Public,1,5,108-912,HIDALGO,10,10,0,2020-03-01T00:00:00.000,37241,0,37241,0,0,81930.2000,0.0000,130343.5000,0.0000,0.0000,212273.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00574,LA JOYA ISD,Educational Institution,Public,1,5,108-912,HIDALGO,10,10,0,2020-04-01T00:00:00.000,17080,0,17080,0,0,37576.0000,0.0000,59780.0000,0.0000,0.0000,97356.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00574,LA JOYA ISD,Educational Institution,Public,1,5,108-912,HIDALGO,12,12,0,2020-05-01T00:00:00.000,331737,0,331737,0,0,729821.4000,0.0000,1161079.5000,0.0000,0.0000,1890900.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00574,LA JOYA ISD,Educational Institution,Public,1,5,108-912,HIDALGO,13,13,0,2020-06-01T00:00:00.000,306624,0,306624,0,0,674572.8000,0.0000,1073184.0000,0.0000,0.0000,1747756.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00574,LA JOYA ISD,Educational Institution,Public,1,5,108-912,HIDALGO,12,12,0,2020-07-01T00:00:00.000,117412,0,117412,0,0,265351.1200,0.0000,422683.2000,0.0000,0.0000,688034.3200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00575,WESLACO ISD,Educational Institution,Public,1,5,108-913,HIDALGO,10,10,0,2020-03-01T00:00:00.000,23482,0,23541,0,0,51660.4000,0.0000,82393.5000,0.0000,0.0000,134053.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00575,WESLACO ISD,Educational Institution,Public,1,5,108-913,HIDALGO,12,12,0,2020-04-01T00:00:00.000,67505,0,67505,0,0,148511.0000,0.0000,236267.5000,0.0000,0.0000,384778.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00575,WESLACO ISD,Educational Institution,Public,1,5,108-913,HIDALGO,8,8,0,2020-05-01T00:00:00.000,62400,0,62427,0,0,137280.0000,0.0000,218494.5000,0.0000,0.0000,355774.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00575,WESLACO ISD,Educational Institution,Public,1,5,108-913,HIDALGO,8,8,0,2020-06-01T00:00:00.000,54032,0,57099,0,0,118870.4000,0.0000,199846.5000,0.0000,0.0000,318716.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00575,WESLACO ISD,Educational Institution,Public,1,5,108-913,HIDALGO,23,23,0,2020-09-01T00:00:00.000,135275,0,138738,0,0,305721.5000,0.0000,499456.8000,0.0000,0.0000,805178.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,1,1,0,2020-03-01T00:00:00.000,1320,0,1897,0,0,2904.0000,0.0000,6639.5000,0.0000,0.0000,9543.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,1,1,0,2020-04-01T00:00:00.000,4677,0,4789,0,0,10289.4000,0.0000,16761.5000,0.0000,0.0000,27050.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,1,1,0,2020-05-01T00:00:00.000,4956,0,4956,0,0,10903.2000,0.0000,17346.0000,0.0000,0.0000,28249.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,1,1,0,2020-06-01T00:00:00.000,3406,0,3406,0,0,7493.2000,0.0000,11921.0000,0.0000,0.0000,19414.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,2,2,0,2020-09-01T00:00:00.000,6288,0,6288,0,0,14210.8800,0.0000,22636.8000,0.0000,0.0000,36847.6800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-03-01T00:00:00.000,2588,0,2588,0,0,5693.6000,0.0000,9058.0000,0.0000,0.0000,14751.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-04-01T00:00:00.000,2488,0,3003,0,0,5473.6000,0.0000,10510.5000,0.0000,0.0000,15984.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-05-01T00:00:00.000,6692,0,6692,0,0,14722.4000,0.0000,23422.0000,0.0000,0.0000,38144.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-06-01T00:00:00.000,5870,0,5870,0,0,12914.0000,0.0000,20545.0000,0.0000,0.0000,33459.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-08-01T00:00:00.000,2162,0,2162,0,0,4886.1200,0.0000,7783.2000,0.0000,0.0000,12669.3200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,1,1,0,2020-09-01T00:00:00.000,8432,0,9403,0,0,19056.3200,0.0000,33850.8000,0.0000,0.0000,52907.1200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,3,3,0,2020-03-01T00:00:00.000,4946,0,4946,0,0,10881.2000,0.0000,17311.0000,0.0000,0.0000,28192.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,2,2,0,2020-05-01T00:00:00.000,158360,0,158360,0,0,348392.0000,0.0000,554260.0000,0.0000,0.0000,902652.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,2,2,0,2020-06-01T00:00:00.000,10230,0,10230,0,0,22506.0000,0.0000,35805.0000,0.0000,0.0000,58311.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,7,0,7,2020-09-01T00:00:00.000,61990,0,61990,0,0,140097.4000,0.0000,223164.0000,0.0000,0.0000,363261.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00579,ABBOTT ISD,Educational Institution,Public,12,2,109-901,HILL,1,1,0,2020-03-01T00:00:00.000,26,0,26,0,0,47.8400,0.0000,90.4800,0.0000,0.0000,138.3200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00579,ABBOTT ISD,Educational Institution,Public,12,2,109-901,HILL,1,1,0,2020-04-01T00:00:00.000,286,0,286,0,0,526.2400,0.0000,995.2800,0.0000,0.0000,1521.5200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00579,ABBOTT ISD,Educational Institution,Public,12,2,109-901,HILL,1,1,0,2020-05-01T00:00:00.000,195,0,195,0,0,358.8000,0.0000,678.6000,0.0000,0.0000,1037.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00580,BYNUM ISD,Educational Institution,Public,12,2,109-902,HILL,1,1,0,2020-03-01T00:00:00.000,125,0,125,0,0,275.0000,0.0000,437.5000,0.0000,0.0000,712.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00580,BYNUM ISD,Educational Institution,Public,12,2,109-902,HILL,1,1,0,2020-04-01T00:00:00.000,290,0,290,0,0,638.0000,0.0000,1015.0000,0.0000,0.0000,1653.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00580,BYNUM ISD,Educational Institution,Public,12,2,109-902,HILL,1,1,0,2020-05-01T00:00:00.000,135,0,135,0,0,297.0000,0.0000,472.5000,0.0000,0.0000,769.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,1,0,2020-03-01T00:00:00.000,519,0,519,0,0,1141.8000,0.0000,1816.5000,0.0000,0.0000,2958.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,1,0,2020-04-01T00:00:00.000,2440,0,2440,0,0,5368.0000,0.0000,8540.0000,0.0000,0.0000,13908.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,1,0,2020-05-01T00:00:00.000,3920,0,3920,0,0,8624.0000,0.0000,13720.0000,0.0000,0.0000,22344.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,1,0,2020-06-01T00:00:00.000,1562,0,1562,0,0,3436.4000,0.0000,5467.0000,0.0000,0.0000,8903.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,1,0,2020-07-01T00:00:00.000,1307,0,1307,0,0,2953.8200,0.0000,4705.2000,0.0000,0.0000,7659.0200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,2,1,1,2020-09-01T00:00:00.000,710,0,807,0,0,1604.6000,0.0000,2905.2000,0.0000,0.0000,4509.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,1,1,0,2020-03-01T00:00:00.000,2109,0,2109,0,0,4639.8000,0.0000,7381.5000,0.0000,0.0000,12021.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,1,1,0,2020-04-01T00:00:00.000,13995,0,13995,0,0,30789.0000,0.0000,48982.5000,0.0000,0.0000,79771.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,1,1,0,2020-05-01T00:00:00.000,14455,0,14455,0,0,31801.0000,0.0000,50592.5000,0.0000,0.0000,82393.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,1,1,0,2020-06-01T00:00:00.000,11647,0,11647,0,0,25623.4000,0.0000,40764.5000,0.0000,0.0000,66387.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,5,0,5,2020-09-01T00:00:00.000,11333,0,17547,0,0,25612.5800,0.0000,63169.2000,0.0000,0.0000,88781.7800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00583,HUBBARD ISD-HUBBARD,Educational Institution,Public,12,2,109-905,HILL,1,1,0,2020-03-01T00:00:00.000,669,0,669,0,0,1471.8000,0.0000,2341.5000,0.0000,0.0000,3813.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00583,HUBBARD ISD-HUBBARD,Educational Institution,Public,12,2,109-905,HILL,1,1,0,2020-04-01T00:00:00.000,3575,0,3575,0,0,7865.0000,0.0000,12512.5000,0.0000,0.0000,20377.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00583,HUBBARD ISD-HUBBARD,Educational Institution,Public,12,2,109-905,HILL,1,1,0,2020-05-01T00:00:00.000,2977,0,2977,0,0,6549.4000,0.0000,10419.5000,0.0000,0.0000,16968.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00583,HUBBARD ISD-HUBBARD,Educational Institution,Public,12,2,109-905,HILL,1,1,0,2020-06-01T00:00:00.000,1705,0,1705,0,0,3751.0000,0.0000,5967.5000,0.0000,0.0000,9718.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,7,7,0,2020-03-01T00:00:00.000,1399,0,1399,0,0,3077.8000,0.0000,4896.5000,0.0000,0.0000,7974.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,7,7,0,2020-04-01T00:00:00.000,6213,0,6213,0,0,13668.6000,0.0000,21745.5000,0.0000,0.0000,35414.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,7,7,0,2020-05-01T00:00:00.000,4811,0,4811,0,0,10584.2000,0.0000,16838.5000,0.0000,0.0000,27422.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,1,1,0,2020-06-01T00:00:00.000,1394,0,1394,0,0,3066.8000,0.0000,4879.0000,0.0000,0.0000,7945.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00585,MALONE ISD,Educational Institution,Public,12,2,109-908,HILL,2,2,0,2020-03-01T00:00:00.000,0,0,1173,1173,0,0.0000,0.0000,4105.5000,1102.6200,0.0000,5208.1200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00585,MALONE ISD,Educational Institution,Public,12,2,109-908,HILL,2,2,0,2020-04-01T00:00:00.000,0,0,3435,3285,0,0.0000,0.0000,12022.5000,3087.9000,0.0000,15110.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00585,MALONE ISD,Educational Institution,Public,12,2,109-908,HILL,2,2,0,2020-05-01T00:00:00.000,0,0,2325,2325,0,0.0000,0.0000,8137.5000,2185.5000,0.0000,10323.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00586,MOUNT CALM ISD,Educational Institution,Public,12,2,109-910,HILL,1,1,0,2020-03-01T00:00:00.000,646,0,646,0,0,1421.2000,0.0000,2261.0000,0.0000,0.0000,3682.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00586,MOUNT CALM ISD,Educational Institution,Public,12,2,109-910,HILL,1,1,0,2020-04-01T00:00:00.000,3596,0,3596,0,0,7911.2000,0.0000,12586.0000,0.0000,0.0000,20497.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00586,MOUNT CALM ISD,Educational Institution,Public,12,2,109-910,HILL,1,1,0,2020-05-01T00:00:00.000,1840,0,1840,0,0,4048.0000,0.0000,6440.0000,0.0000,0.0000,10488.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,1,1,0,2020-03-01T00:00:00.000,1534,0,1534,0,0,3374.8000,0.0000,5369.0000,0.0000,0.0000,8743.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,2,2,0,2020-04-01T00:00:00.000,10600,0,10600,0,0,23320.0000,0.0000,37100.0000,0.0000,0.0000,60420.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,2,2,0,2020-05-01T00:00:00.000,7070,0,7070,0,0,15554.0000,0.0000,24745.0000,0.0000,0.0000,40299.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,2,2,0,2020-06-01T00:00:00.000,7208,0,7208,0,0,15857.6000,0.0000,25228.0000,0.0000,0.0000,41085.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,2,2,0,2020-07-01T00:00:00.000,756,0,756,0,0,1708.5600,0.0000,2721.6000,0.0000,0.0000,4430.1600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,5,1,4,2020-09-01T00:00:00.000,4923,0,9941,0,0,11125.9800,0.0000,35787.6000,0.0000,0.0000,46913.5800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00588,AQUILLA ISD,Educational Institution,Public,12,2,109-912,HILL,1,1,0,2020-03-01T00:00:00.000,520,0,520,0,0,1144.0000,0.0000,1820.0000,0.0000,0.0000,2964.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00588,AQUILLA ISD,Educational Institution,Public,12,2,109-912,HILL,1,1,0,2020-04-01T00:00:00.000,1506,0,1506,0,0,3313.2000,0.0000,5271.0000,0.0000,0.0000,8584.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00588,AQUILLA ISD,Educational Institution,Public,12,2,109-912,HILL,1,1,0,2020-05-01T00:00:00.000,1074,0,1074,0,0,2362.8000,0.0000,3759.0000,0.0000,0.0000,6121.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00589,BLUM ISD,Educational Institution,Public,12,2,109-913,HILL,1,1,0,2020-03-01T00:00:00.000,674,0,672,0,0,1482.8000,0.0000,2352.0000,0.0000,0.0000,3834.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00589,BLUM ISD,Educational Institution,Public,12,2,109-913,HILL,1,1,0,2020-04-01T00:00:00.000,3556,0,3556,0,0,7823.2000,0.0000,12446.0000,0.0000,0.0000,20269.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00589,BLUM ISD,Educational Institution,Public,12,2,109-913,HILL,1,1,0,2020-05-01T00:00:00.000,3477,0,3477,0,0,7649.4000,0.0000,12169.5000,0.0000,0.0000,19818.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00589,BLUM ISD,Educational Institution,Public,12,2,109-913,HILL,1,1,0,2020-06-01T00:00:00.000,2770,0,2770,0,0,6094.0000,0.0000,9695.0000,0.0000,0.0000,15789.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00589,BLUM ISD,Educational Institution,Public,12,2,109-913,HILL,1,0,1,2020-09-01T00:00:00.000,4595,0,5009,0,0,10384.7000,0.0000,18032.4000,0.0000,0.0000,28417.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,2,2,0,2020-03-01T00:00:00.000,578,0,578,0,0,1271.6000,0.0000,2023.0000,0.0000,0.0000,3294.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,2,2,0,2020-04-01T00:00:00.000,2244,0,2244,0,0,4936.8000,0.0000,7854.0000,0.0000,0.0000,12790.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,2,2,0,2020-05-01T00:00:00.000,1743,0,1743,0,0,3834.6000,0.0000,6100.5000,0.0000,0.0000,9935.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,1,1,0,2020-06-01T00:00:00.000,902,0,902,0,0,1984.4000,0.0000,3157.0000,0.0000,0.0000,5141.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,1,1,0,2020-07-01T00:00:00.000,738,0,738,0,0,1667.8800,0.0000,2656.8000,0.0000,0.0000,4324.6800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,1,1,0,2020-08-01T00:00:00.000,328,0,328,0,0,741.2800,0.0000,1180.8000,0.0000,0.0000,1922.0800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00590,PENELOPE ISD,Educational Institution,Public,12,2,109-914,HILL,1,0,1,2020-09-01T00:00:00.000,1835,0,2197,0,0,4147.1000,0.0000,7909.2000,0.0000,0.0000,12056.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00591,ANTON ISD,Educational Institution,Public,17,1,110-901,HOCKLEY,1,1,0,2020-03-01T00:00:00.000,252,0,252,0,0,554.4000,0.0000,882.0000,0.0000,0.0000,1436.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00591,ANTON ISD,Educational Institution,Public,17,1,110-901,HOCKLEY,1,1,0,2020-04-01T00:00:00.000,2169,0,2169,0,0,4771.8000,0.0000,7591.5000,0.0000,0.0000,12363.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00591,ANTON ISD,Educational Institution,Public,17,1,110-901,HOCKLEY,1,1,0,2020-05-01T00:00:00.000,1128,0,1128,0,0,2481.6000,0.0000,3948.0000,0.0000,0.0000,6429.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,1,1,0,2020-03-01T00:00:00.000,3952,0,3952,0,0,8694.4000,0.0000,13832.0000,0.0000,0.0000,22526.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,3,3,0,2020-04-01T00:00:00.000,19115,0,19115,0,0,42053.0000,0.0000,66902.5000,0.0000,0.0000,108955.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,3,3,0,2020-05-01T00:00:00.000,17575,0,17575,0,0,38665.0000,0.0000,61512.5000,0.0000,0.0000,100177.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,3,3,0,2020-06-01T00:00:00.000,10288,0,10288,0,0,22633.6000,0.0000,36008.0000,0.0000,0.0000,58641.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00593,ROPES ISD,Educational Institution,Public,17,1,110-905,HOCKLEY,1,1,0,2020-03-01T00:00:00.000,181,0,177,0,0,398.2000,0.0000,619.5000,0.0000,0.0000,1017.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00593,ROPES ISD,Educational Institution,Public,17,1,110-905,HOCKLEY,1,1,0,2020-04-01T00:00:00.000,1992,0,1992,0,0,4382.4000,0.0000,6972.0000,0.0000,0.0000,11354.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00593,ROPES ISD,Educational Institution,Public,17,1,110-905,HOCKLEY,1,1,0,2020-05-01T00:00:00.000,1357,0,1357,0,0,2985.4000,0.0000,4749.5000,0.0000,0.0000,7734.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,1,0,2020-03-01T00:00:00.000,1084,0,1084,0,0,2384.8000,0.0000,3794.0000,0.0000,0.0000,6178.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,1,0,2020-04-01T00:00:00.000,3086,0,3086,0,0,6789.2000,0.0000,10801.0000,0.0000,0.0000,17590.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,1,0,2020-05-01T00:00:00.000,3138,0,3138,0,0,6903.6000,0.0000,10983.0000,0.0000,0.0000,17886.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,1,0,2020-06-01T00:00:00.000,2405,0,2405,0,0,5291.0000,0.0000,8417.5000,0.0000,0.0000,13708.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00595,SUNDOWN ISD,Educational Institution,Public,17,1,110-907,HOCKLEY,1,1,0,2020-03-01T00:00:00.000,303,0,303,0,0,666.6000,0.0000,1054.4400,0.0000,0.0000,1721.0400
