programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2020-11-01T00:00:00.000,25267,0,34651,0,0,54576.7200,0.0000,130287.7600,0.0000,0.0000,19032.9300,203897.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2020-12-01T00:00:00.000,21946,0,30519,0,0,47403.3600,0.0000,114751.4400,0.0000,0.0000,16697.1000,178851.9000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2021-01-01T00:00:00.000,23066,0,38056,0,0,51667.8400,0.0000,148798.9600,0.0000,0.0000,20640.0100,221106.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2021-02-01T00:00:00.000,25143,0,38617,0,0,56320.3200,0.0000,150992.4700,0.0000,0.0000,21330.7500,228643.5400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2021-03-01T00:00:00.000,31457,0,51293,0,0,70463.6800,0.0000,200555.6300,0.0000,0.0000,27901.0800,298920.3900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2021-04-01T00:00:00.000,37435,0,60728,0,0,83854.4000,0.0000,237446.4800,0.0000,0.0000,33075.9500,354376.8300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,8,2,6,2021-05-01T00:00:00.000,32589,0,53906,0,0,72999.3600,0.0000,210772.4600,0.0000,0.0000,29217.7500,312989.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,4,4,0,2021-06-01T00:00:00.000,13671,0,13671,0,0,30623.0400,0.0000,53453.6100,0.0000,0.0000,8612.7300,92689.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,4,4,0,2021-07-01T00:00:00.000,2344,0,2344,0,0,5250.5600,0.0000,9165.0400,0.0000,0.0000,1476.7200,15892.3200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,5,2,3,2020-10-01T00:00:00.000,16600,0,17300,0,0,35856.0000,0.0000,65048.0000,0.0000,0.0000,10359.2500,111263.2500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,6,3,3,2020-11-01T00:00:00.000,12550,0,12452,0,0,27108.0000,0.0000,46819.5200,0.0000,0.0000,7585.6600,81513.1800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,6,3,3,2020-12-01T00:00:00.000,14381,0,14948,0,0,31062.9600,0.0000,56204.4800,0.0000,0.0000,8959.0100,96226.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,4,1,3,2021-01-01T00:00:00.000,13371,0,14099,0,0,29951.0400,0.0000,55127.0900,0.0000,0.0000,8720.3900,93798.5200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,4,1,3,2021-02-01T00:00:00.000,15887,0,16311,0,0,35586.8800,0.0000,63776.0100,0.0000,0.0000,10181.5900,109544.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,4,1,3,2021-03-01T00:00:00.000,16598,0,18065,0,0,37179.5200,0.0000,70634.1500,0.0000,0.0000,11054.5500,118868.2200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,5,1,4,2021-04-01T00:00:00.000,20212,0,20954,0,0,45274.8800,0.0000,81930.1400,0.0000,0.0000,13035.9300,140240.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,5,1,4,2021-05-01T00:00:00.000,22592,0,23524,0,0,50606.0800,0.0000,91978.8400,0.0000,0.0000,14612.7500,157197.6700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,5,1,4,2021-06-01T00:00:00.000,18400,0,19590,0,0,41216.0000,0.0000,76596.9000,0.0000,0.0000,12076.9300,129889.8300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00969,SINTON ISD,Educational Institution,School Food Authority,2,5,205-906,SAN PATRICIO,4,3,1,2021-06-01T00:00:00.000,7924,0,9908,0,0,17749.7600,0.0000,38740.2800,0.0000,0.0000,5800.6000,62290.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00969,SINTON ISD,Educational Institution,School Food Authority,2,5,205-906,SAN PATRICIO,4,3,1,2021-07-01T00:00:00.000,3807,0,4105,0,0,8527.6800,0.0000,16050.5500,0.0000,0.0000,2519.8500,27098.0800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00983,TENAHA ISD,Educational Institution,School Food Authority,7,3,210-904,SHELBY,1,1,0,2021-06-01T00:00:00.000,662,0,974,0,0,1482.8800,0.0000,3808.3400,0.0000,0.0000,544.2100,5835.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01006,SONORA ISD,Educational Institution,School Food Authority,15,4,218-901,SUTTON,1,0,1,2021-06-01T00:00:00.000,2022,0,1787,0,0,4529.2800,0.0000,6987.1700,0.0000,0.0000,1178.1000,12694.5500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01006,SONORA ISD,Educational Institution,School Food Authority,15,4,218-901,SUTTON,1,0,1,2021-07-01T00:00:00.000,89,0,60,0,0,199.3600,0.0000,234.6000,0.0000,0.0000,44.2500,478.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01008,TULIA ISD,Educational Institution,School Food Authority,16,1,219-903,SWISHER,1,0,1,2021-06-01T00:00:00.000,0,0,435,0,0,0.0000,0.0000,1700.8500,0.0000,0.0000,177.2600,1878.1100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01008,TULIA ISD,Educational Institution,School Food Authority,16,1,219-903,SWISHER,1,0,1,2021-07-01T00:00:00.000,0,0,428,0,0,0.0000,0.0000,1673.4800,0.0000,0.0000,174.4100,1847.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,108,32,76,2020-10-01T00:00:00.000,174916,0,301065,0,0,377818.5600,0.0000,1132004.4000,0.0000,0.0000,155774.9500,1665597.9100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,109,33,76,2020-11-01T00:00:00.000,171196,0,270226,0,0,369783.3600,0.0000,1016049.7600,0.0000,0.0000,142870.8500,1528703.9700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,108,32,76,2020-12-01T00:00:00.000,127260,0,201262,0,0,274881.6000,0.0000,756745.1200,0.0000,0.0000,106356.2400,1137982.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,106,30,76,2021-01-01T00:00:00.000,171241,0,280884,0,0,383579.8400,0.0000,1098256.4400,0.0000,0.0000,152561.3500,1634397.6300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,107,31,76,2021-02-01T00:00:00.000,121021,0,184277,0,0,271087.0400,0.0000,720523.0700,0.0000,0.0000,102020.0500,1093630.1600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,107,32,75,2021-03-01T00:00:00.000,223088,0,355980,0,0,499717.1200,0.0000,1391881.8000,0.0000,0.0000,194698.9300,2086297.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,106,30,76,2021-04-01T00:00:00.000,271387,0,443722,0,0,607906.8800,0.0000,1734953.0200,0.0000,0.0000,241200.3300,2584060.2300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,106,30,76,2021-05-01T00:00:00.000,233860,0,394845,0,0,523846.4000,0.0000,1543843.9500,0.0000,0.0000,212933.1900,2280623.5400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,44,41,3,2021-06-01T00:00:00.000,52667,0,94609,518,0,117974.0800,0.0000,369921.1900,471.3800,0.0000,50328.5600,538695.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,45,42,3,2021-07-01T00:00:00.000,40122,0,63818,470,0,89873.2800,0.0000,249528.3800,427.7000,0.0000,34984.6900,374814.0500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,15,13,2,2021-08-01T00:00:00.000,3514,0,5486,72,0,7871.3600,0.0000,21450.2600,65.5200,0.0000,3025.3400,32412.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2020-10-01T00:00:00.000,96600,0,256699,0,0,208656.0000,0.0000,965188.2400,0.0000,0.0000,121523.3600,1295367.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2020-11-01T00:00:00.000,74176,0,190306,0,0,160220.1600,0.0000,715550.5600,0.0000,0.0000,90642.9500,966413.6700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2020-12-01T00:00:00.000,68059,0,177093,0,0,147007.4400,0.0000,665869.6800,0.0000,0.0000,84141.6900,897018.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2021-01-01T00:00:00.000,86432,0,227415,0,0,193607.6800,0.0000,889192.6500,0.0000,0.0000,111902.7300,1194703.0600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2021-02-01T00:00:00.000,68848,0,183999,0,0,154219.5200,0.0000,719436.0900,0.0000,0.0000,90298.2700,963953.8800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2021-03-01T00:00:00.000,101922,0,269043,0,0,228305.2800,0.0000,1051958.1300,0.0000,0.0000,132312.6700,1412576.0800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2021-04-01T00:00:00.000,121497,0,314883,0,0,272153.2800,0.0000,1231192.5300,0.0000,0.0000,155347.9000,1658693.7100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,60,18,42,2021-05-01T00:00:00.000,102217,0,269773,0,0,228966.0800,0.0000,1054812.4300,0.0000,0.0000,132675.7800,1416454.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,13,13,0,2021-06-01T00:00:00.000,46110,0,58561,0,0,103286.4000,0.0000,228973.5100,0.0000,0.0000,34123.0900,366383.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,14,14,0,2021-07-01T00:00:00.000,47324,0,49687,0,0,106005.7600,0.0000,194276.1700,0.0000,0.0000,30777.0400,331058.9700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,5,5,0,2021-08-01T00:00:00.000,16610,0,15305,0,0,37206.4000,0.0000,59842.5500,0.0000,0.0000,9932.5200,106981.4700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2020-10-01T00:00:00.000,15966,0,28936,0,0,34486.5600,0.0000,108799.3600,0.0000,0.0000,14790.0700,158075.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2020-11-01T00:00:00.000,12716,0,22258,0,0,27466.5600,0.0000,83690.0800,0.0000,0.0000,11470.2100,122626.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2020-12-01T00:00:00.000,10867,0,18797,0,0,23472.7200,0.0000,70676.7200,0.0000,0.0000,9714.2300,103863.6700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2021-01-01T00:00:00.000,13828,0,27614,0,0,30974.7200,0.0000,107970.7400,0.0000,0.0000,14329.4400,153274.9000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2021-02-01T00:00:00.000,12479,0,25035,0,0,27952.9600,0.0000,97886.8500,0.0000,0.0000,12978.3400,138818.1500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2021-03-01T00:00:00.000,16055,0,31585,0,0,35963.2000,0.0000,123497.3500,0.0000,0.0000,16443.1300,175903.6800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2021-04-01T00:00:00.000,20102,0,39210,0,0,45028.4800,0.0000,153311.1000,0.0000,0.0000,20450.7800,218790.3600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,7,1,6,2021-05-01T00:00:00.000,17392,0,34200,0,0,38958.0800,0.0000,133722.0000,0.0000,0.0000,17806.2200,190486.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,6,3,3,2021-06-01T00:00:00.000,10237,0,14235,0,0,22930.8800,0.0000,55658.8500,0.0000,0.0000,8078.4900,86668.2200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,2,1,1,2021-07-01T00:00:00.000,2381,0,2946,0,0,5333.4400,0.0000,11518.8600,0.0000,0.0000,1730.2700,18582.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,2,1,1,2021-08-01T00:00:00.000,88,0,595,0,0,197.1200,0.0000,2326.4500,0.0000,0.0000,262.0400,2785.6100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,46,22,24,2020-10-01T00:00:00.000,76543,0,104503,0,0,165332.8800,0.0000,392931.2800,0.0000,0.0000,57474.1800,615738.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,51,26,25,2020-11-01T00:00:00.000,68305,0,86808,0,0,147538.8000,0.0000,326398.0800,0.0000,0.0000,48757.7200,522694.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,46,22,24,2020-12-01T00:00:00.000,69964,0,91013,0,0,151122.2400,0.0000,342208.8800,0.0000,0.0000,50764.8600,544095.9800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,45,21,24,2021-01-01T00:00:00.000,88379,0,117768,0,0,197968.9600,0.0000,460472.8800,0.0000,0.0000,67654.7900,726096.6300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,45,21,24,2021-02-01T00:00:00.000,66477,0,93179,0,0,148908.4800,0.0000,364329.8900,0.0000,0.0000,52761.5700,565999.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,45,21,24,2021-03-01T00:00:00.000,97594,0,136932,0,0,218610.5600,0.0000,535404.1200,0.0000,0.0000,77514.4600,831529.1400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,45,21,24,2021-04-01T00:00:00.000,124855,0,171725,0,0,279675.2000,0.0000,671444.7500,0.0000,0.0000,97758.1800,1048878.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,44,20,24,2021-05-01T00:00:00.000,122593,0,170608,0,0,274608.3200,0.0000,667077.2800,0.0000,0.0000,96799.7000,1038485.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,46,23,23,2021-06-01T00:00:00.000,50071,0,71719,0,0,112159.0400,0.0000,280421.2900,0.0000,0.0000,40366.2900,432946.6200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01025,CROWLEY ISD,Educational Institution,School Food Authority,11,2,220-912,TARRANT,13,13,0,2021-07-01T00:00:00.000,1499,0,1763,0,0,3357.7600,0.0000,6893.3300,0.0000,0.0000,1051.9500,11303.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2020-10-01T00:00:00.000,118972,0,189073,0,0,256979.5200,0.0000,710914.4800,0.0000,0.0000,99790.1300,1067684.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2020-11-01T00:00:00.000,84455,0,130847,0,0,182422.8000,0.0000,491984.7200,0.0000,0.0000,69515.2800,743922.8000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2020-12-01T00:00:00.000,69468,0,112577,0,0,150050.8800,0.0000,423289.5200,0.0000,0.0000,59122.0900,632462.4900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2021-01-01T00:00:00.000,95195,0,160616,0,0,213236.8000,0.0000,628008.5600,0.0000,0.0000,86631.9100,927877.2700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,32,5,27,2021-02-01T00:00:00.000,86227,0,142089,0,0,193148.4800,0.0000,555567.9900,0.0000,0.0000,77086.7800,825803.2500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2021-03-01T00:00:00.000,110038,0,187368,0,0,246485.1200,0.0000,732608.8800,0.0000,0.0000,100835.9200,1079929.9200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2021-04-01T00:00:00.000,129597,0,223182,0,0,290297.2800,0.0000,872641.6200,0.0000,0.0000,119782.0000,1282720.9000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,33,5,28,2021-05-01T00:00:00.000,117251,0,207287,0,0,262642.2400,0.0000,810492.1700,0.0000,0.0000,110557.8000,1183692.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,4,1,3,2021-06-01T00:00:00.000,2720,0,8208,0,0,6092.8000,0.0000,32093.2800,0.0000,0.0000,3949.9600,42136.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01028,HURST-EULESS-BEDFORD ISD,Educational Institution,School Food Authority,11,2,220-916,TARRANT,6,0,6,2021-07-01T00:00:00.000,5294,0,11735,0,0,11858.5600,0.0000,45883.8500,0.0000,0.0000,5959.9300,63702.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,5,5,0,2020-10-01T00:00:00.000,31648,0,39524,0,0,68359.6800,0.0000,148610.2400,0.0000,0.0000,22317.4900,239287.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,5,5,0,2020-11-01T00:00:00.000,21048,0,26108,0,0,45463.6800,0.0000,98166.0800,0.0000,0.0000,14772.7100,158402.4700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,5,5,0,2020-12-01T00:00:00.000,20416,0,25517,0,0,44098.5600,0.0000,95943.9200,0.0000,0.0000,14404.8600,154447.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,9,4,5,2021-01-01T00:00:00.000,25049,0,33227,0,0,56109.7600,0.0000,129917.5700,0.0000,0.0000,19113.4000,205140.7300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,9,4,5,2021-02-01T00:00:00.000,18011,0,23662,0,0,40344.6400,0.0000,92518.4200,0.0000,0.0000,13649.7200,146512.7800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,9,4,5,2021-03-01T00:00:00.000,25103,0,36480,0,0,56230.7200,0.0000,142636.8000,0.0000,0.0000,20451.0200,219318.5400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,9,4,5,2021-04-01T00:00:00.000,29532,0,44227,0,0,66151.6800,0.0000,172927.5700,0.0000,0.0000,24593.3700,263672.6200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,9,4,5,2021-05-01T00:00:00.000,28064,0,41812,0,0,62863.3600,0.0000,163484.9200,0.0000,0.0000,23282.6300,249630.9100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,8,4,4,2021-06-01T00:00:00.000,13340,0,15922,0,0,29881.6000,0.0000,62255.0200,0.0000,0.0000,9456.3700,101592.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,8,4,4,2021-07-01T00:00:00.000,839,0,1080,0,0,1879.3600,0.0000,4222.8000,0.0000,0.0000,626.7800,6728.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01034,ABILENE ISD,Educational Institution,School Food Authority,14,1,221-901,TAYLOR,12,0,12,2021-06-01T00:00:00.000,7046,0,15757,0,0,15783.0400,0.0000,61609.8700,0.0000,0.0000,7988.7200,85381.6300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01034,ABILENE ISD,Educational Institution,School Food Authority,14,1,221-901,TAYLOR,10,0,10,2021-07-01T00:00:00.000,3288,0,6443,0,0,7365.1200,0.0000,25192.1300,0.0000,0.0000,3357.1000,35914.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01040,BROWNFIELD ISD,Educational Institution,School Food Authority,17,1,223-901,TERRY,3,1,2,2021-06-01T00:00:00.000,6888,0,7775,0,600,15429.1200,0.0000,30400.2500,0.0000,2346.0000,4945.3900,53120.7600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01041,MEADOW ISD,Educational Institution,School Food Authority,17,1,223-902,TERRY,2,1,1,2020-11-01T00:00:00.000,2835,0,2791,0,0,6123.6000,0.0000,10494.1600,0.0000,0.0000,1705.0000,18322.7600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01041,MEADOW ISD,Educational Institution,School Food Authority,17,1,223-902,TERRY,2,1,1,2020-12-01T00:00:00.000,2442,0,2394,0,0,5274.7200,0.0000,9001.4400,0.0000,0.0000,1464.6800,15740.8400
