odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00105_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00105,MAUD ISD,Educational Institution,Public,8,2,019-903,BOWIE,1,0,1,2023-06-01T00:00:00.000,374,0,539,0,0,998.5800,0.0000,2387.7700,0.0000,0.0000,3386.3500
00106_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00106,TEXARKANA ISD,Educational Institution,Public,8,2,019-907,BOWIE,11,0,11,2023-05-01T00:00:00.000,936,0,1207,0,0,2499.1200,0.0000,5347.0100,0.0000,0.0000,7846.1300
00106_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00106,TEXARKANA ISD,Educational Institution,Public,8,2,019-907,BOWIE,17,0,17,2023-06-01T00:00:00.000,19158,0,21091,0,0,49950.9700,0.0000,93433.1300,0.0000,0.0000,143384.1000
00106_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00106,TEXARKANA ISD,Educational Institution,Public,8,2,019-907,BOWIE,11,0,11,2023-07-01T00:00:00.000,6778,0,5572,0,0,17205.6900,0.0000,24238.2000,0.0000,0.0000,41443.8900
00106_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00106,TEXARKANA ISD,Educational Institution,Public,8,2,019-907,BOWIE,4,0,4,2023-08-01T00:00:00.000,1618,0,827,0,0,4417.1400,0.0000,3597.4500,0.0000,0.0000,8014.5900
00107_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00107,LIBERTY-EYLAU ISD,Educational Institution,Public,8,2,019-908,BOWIE,3,0,3,2023-06-01T00:00:00.000,1954,0,2352,0,0,5217.1800,0.0000,10419.3600,0.0000,0.0000,15636.5400
00107_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00107,LIBERTY-EYLAU ISD,Educational Institution,Public,8,2,019-908,BOWIE,1,0,1,2023-07-01T00:00:00.000,254,0,335,0,0,693.4200,0.0000,1457.2500,0.0000,0.0000,2150.6700
00112_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00112,ALVIN ISD,Educational Institution,Public,4,3,020-901,BRAZORIA,6,0,6,2023-06-01T00:00:00.000,10560,0,16292,0,0,28195.2000,0.0000,72173.5600,0.0000,0.0000,100368.7600
00113_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00113,ANGLETON ISD,Educational Institution,Public,4,3,020-902,BRAZORIA,16,0,16,2023-06-01T00:00:00.000,2388,0,6383,0,0,6375.9600,0.0000,28276.6900,0.0000,0.0000,34652.6500
00113_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00113,ANGLETON ISD,Educational Institution,Public,4,3,020-902,BRAZORIA,16,0,16,2023-07-01T00:00:00.000,1160,0,4923,0,0,3166.8000,0.0000,21415.0500,0.0000,0.0000,24581.8500
00115_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00115,BRAZOSPORT ISD,Educational Institution,Public,4,3,020-905,BRAZORIA,10,0,10,2023-06-01T00:00:00.000,8557,0,25197,0,0,22847.1900,0.0000,111622.7100,0.0000,0.0000,134469.9000
00115_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00115,BRAZOSPORT ISD,Educational Institution,Public,4,3,020-905,BRAZORIA,3,0,3,2023-07-01T00:00:00.000,2111,0,10010,0,0,5763.0300,0.0000,43543.5000,0.0000,0.0000,49306.5300
00116_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00116,SWEENY ISD,Educational Institution,Public,4,3,020-906,BRAZORIA,3,0,3,2023-06-01T00:00:00.000,2282,0,3977,0,0,6092.9400,0.0000,17618.1100,0.0000,0.0000,23711.0500
00116_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00116,SWEENY ISD,Educational Institution,Public,4,3,020-906,BRAZORIA,1,0,1,2023-07-01T00:00:00.000,169,0,180,0,0,461.3700,0.0000,783.0000,0.0000,0.0000,1244.3700
00117_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00117,COLUMBIA-BRAZORIA ISD,Educational Institution,Public,4,3,020-907,BRAZORIA,1,0,1,2023-05-01T00:00:00.000,65,0,61,0,0,173.5500,0.0000,270.2300,0.0000,0.0000,443.7800
00117_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00117,COLUMBIA-BRAZORIA ISD,Educational Institution,Public,4,3,020-907,BRAZORIA,1,0,1,2023-06-01T00:00:00.000,1327,0,1718,0,0,3543.0900,0.0000,7610.7400,0.0000,0.0000,11153.8300
00117_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00117,COLUMBIA-BRAZORIA ISD,Educational Institution,Public,4,3,020-907,BRAZORIA,1,0,1,2023-07-01T00:00:00.000,63,0,96,0,0,171.9900,0.0000,417.6000,0.0000,0.0000,589.5900
00119_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00119,DAMON ISD,Educational Institution,Public,4,3,020-910,BRAZORIA,1,0,1,2023-06-01T00:00:00.000,192,0,228,0,0,512.6400,0.0000,1010.0400,0.0000,0.0000,1522.6800
00122_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00122,COLLEGE STATION ISD,Educational Institution,Public,6,3,021-901,BRAZOS,2,0,2,2023-05-01T00:00:00.000,232,0,368,0,0,564.9100,0.0000,1622.8800,0.0000,0.0000,2187.7900
00122_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00122,COLLEGE STATION ISD,Educational Institution,Public,6,3,021-901,BRAZOS,7,0,7,2023-06-01T00:00:00.000,4593,0,8121,0,0,11855.3600,0.0000,35813.6100,0.0000,0.0000,47668.9700
00122_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00122,COLLEGE STATION ISD,Educational Institution,Public,6,3,021-901,BRAZOS,1,0,1,2023-07-01T00:00:00.000,952,0,1973,0,0,2170.5600,0.0000,8543.0900,0.0000,0.0000,10713.6500
00123_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00123,BRYAN ISD,Educational Institution,Public,6,3,021-902,BRAZOS,13,0,13,2023-06-01T00:00:00.000,21963,0,37014,0,0,58157.8200,0.0000,163972.0200,0.0000,0.0000,222129.8400
00123_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00123,BRYAN ISD,Educational Institution,Public,6,3,021-902,BRAZOS,4,0,4,2023-07-01T00:00:00.000,1972,0,4423,0,0,5344.8600,0.0000,19240.0500,0.0000,0.0000,24584.9100
00129_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00129,BROOKS COUNTY ISD,Educational Institution,Public,1,5,024-901,BROOKS,1,0,1,2023-06-01T00:00:00.000,2300,0,2250,0,0,6141.0000,0.0000,9967.5000,0.0000,0.0000,16108.5000
00131_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00131,BROWNWOOD ISD,Educational Institution,Public,15,1,025-902,BROWN,4,0,4,2023-06-01T00:00:00.000,5802,0,7771,0,0,15491.3400,0.0000,34425.5300,0.0000,0.0000,49916.8700
00131_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00131,BROWNWOOD ISD,Educational Institution,Public,15,1,025-902,BROWN,3,0,3,2023-07-01T00:00:00.000,3180,0,5205,0,0,8681.4000,0.0000,22641.7500,0.0000,0.0000,31323.1500
00137_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00137,CALDWELL ISD,Educational Institution,Public,6,3,026-901,BURLESON,2,0,2,2023-06-01T00:00:00.000,959,0,2404,0,0,2560.5300,0.0000,10649.7200,0.0000,0.0000,13210.2500
00139_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00139,SNOOK ISD,Educational Institution,Public,6,3,026-903,BURLESON,1,0,1,2023-05-01T00:00:00.000,12,0,11,0,0,32.0400,0.0000,48.7300,0.0000,0.0000,80.7700
00139_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00139,SNOOK ISD,Educational Institution,Public,6,3,026-903,BURLESON,1,0,1,2023-06-01T00:00:00.000,391,0,689,0,0,1043.9700,0.0000,3052.2700,0.0000,0.0000,4096.2400
00140_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00140,BURNET CONS ISD,Educational Institution,Public,13,4,027-903,BURNET,3,0,3,2023-06-01T00:00:00.000,1199,0,1500,0,0,3201.3300,0.0000,6645.0000,0.0000,0.0000,9846.3300
00140_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00140,BURNET CONS ISD,Educational Institution,Public,13,4,027-903,BURNET,3,0,3,2023-07-01T00:00:00.000,367,0,401,0,0,1001.9100,0.0000,1744.3500,0.0000,0.0000,2746.2600
00141_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00141,MARBLE FALLS ISD,Educational Institution,Public,13,4,027-904,BURNET,3,0,3,2023-06-01T00:00:00.000,2840,0,5190,1061,0,7582.8000,0.0000,22991.7000,1145.8800,0.0000,31720.3800
00141_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00141,MARBLE FALLS ISD,Educational Institution,Public,13,4,027-904,BURNET,3,0,3,2023-07-01T00:00:00.000,103,0,808,698,0,281.1900,0.0000,3514.8000,816.6600,0.0000,4612.6500
00142_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00142,LOCKHART ISD,Educational Institution,Public,13,4,028-902,CALDWELL,7,0,7,2023-06-01T00:00:00.000,8356,0,10994,0,0,22310.5200,0.0000,48703.4200,0.0000,0.0000,71013.9400
00142_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00142,LOCKHART ISD,Educational Institution,Public,13,4,028-902,CALDWELL,4,0,4,2023-07-01T00:00:00.000,1638,0,2451,0,0,4471.7400,0.0000,10661.8500,0.0000,0.0000,15133.5900
00143_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,Public,13,4,028-903,CALDWELL,2,0,2,2023-06-01T00:00:00.000,888,0,1823,0,0,2370.9600,0.0000,8075.8900,0.0000,0.0000,10446.8500
00145_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00145,CALHOUN CO ISD,Educational Institution,Public,3,3,029-901,CALHOUN,6,0,6,2023-06-01T00:00:00.000,1750,0,2109,0,0,4672.5000,0.0000,9342.8700,0.0000,0.0000,14015.3700
00145_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00145,CALHOUN CO ISD,Educational Institution,Public,3,3,029-901,CALHOUN,1,0,1,2023-07-01T00:00:00.000,129,0,510,0,0,352.1700,0.0000,2218.5000,0.0000,0.0000,2570.6700
00151_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00151,BROWNSVILLE ISD,Educational Institution,Public,1,5,031-901,CAMERON,49,0,49,2023-06-01T00:00:00.000,54444,0,71489,0,0,142176.5000,0.0000,316696.2700,0.0000,0.0000,458872.7700
00151_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00151,BROWNSVILLE ISD,Educational Institution,Public,1,5,031-901,CAMERON,33,0,33,2023-07-01T00:00:00.000,11476,0,16848,0,0,29265.3300,0.0000,73288.8000,0.0000,0.0000,102554.1300
00151_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00151,BROWNSVILLE ISD,Educational Institution,Public,1,5,031-901,CAMERON,16,0,16,2023-08-01T00:00:00.000,2081,0,3936,0,0,5681.1300,0.0000,17121.6000,0.0000,0.0000,22802.7300
00152_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00152,HARLINGEN CONS ISD,Educational Institution,Public,1,5,031-903,CAMERON,17,0,17,2023-05-01T00:00:00.000,1034,0,1862,0,0,2760.7800,0.0000,8248.6600,0.0000,0.0000,11009.4400
00152_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00152,HARLINGEN CONS ISD,Educational Institution,Public,1,5,031-903,CAMERON,32,0,32,2023-06-01T00:00:00.000,22327,0,32793,0,0,59613.0900,0.0000,145272.9900,0.0000,0.0000,204886.0800
00152_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00152,HARLINGEN CONS ISD,Educational Institution,Public,1,5,031-903,CAMERON,9,0,9,2023-07-01T00:00:00.000,4188,0,5746,0,0,11433.2400,0.0000,24995.1000,0.0000,0.0000,36428.3400
00153_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00153,LA FERIA ISD,Educational Institution,Public,1,5,031-905,CAMERON,2,0,2,2023-05-01T00:00:00.000,153,0,229,0,0,408.5100,0.0000,1014.4700,0.0000,0.0000,1422.9800
00153_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00153,LA FERIA ISD,Educational Institution,Public,1,5,031-905,CAMERON,2,0,2,2023-06-01T00:00:00.000,1103,0,1938,0,0,2945.0100,0.0000,8585.3400,0.0000,0.0000,11530.3500
00153_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00153,LA FERIA ISD,Educational Institution,Public,1,5,031-905,CAMERON,1,0,1,2023-07-01T00:00:00.000,21,0,21,0,0,57.3300,0.0000,91.3500,0.0000,0.0000,148.6800
00153_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00153,LA FERIA ISD,Educational Institution,Public,1,5,031-905,CAMERON,1,0,1,2023-08-01T00:00:00.000,72,0,68,0,0,196.5600,0.0000,295.8000,0.0000,0.0000,492.3600
00154_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00154,LOS FRESNOS CONS ISD,Educational Institution,Public,1,5,031-906,CAMERON,6,0,6,2023-05-01T00:00:00.000,1070,0,1899,0,0,2856.9000,0.0000,8412.5700,0.0000,0.0000,11269.4700
00154_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00154,LOS FRESNOS CONS ISD,Educational Institution,Public,1,5,031-906,CAMERON,9,0,9,2023-06-01T00:00:00.000,8175,0,12495,0,200,21827.2500,0.0000,55352.8500,0.0000,870.0000,78050.1000
00154_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00154,LOS FRESNOS CONS ISD,Educational Institution,Public,1,5,031-906,CAMERON,6,0,6,2023-07-01T00:00:00.000,1686,0,3495,0,240,4602.7800,0.0000,15203.2500,0.0000,1024.8000,20830.8300
00154_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00154,LOS FRESNOS CONS ISD,Educational Institution,Public,1,5,031-906,CAMERON,1,0,1,2023-08-01T00:00:00.000,983,0,406,0,0,2683.5900,0.0000,1766.1000,0.0000,0.0000,4449.6900
00155_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00155,POINT ISABEL ISD,Educational Institution,Public,1,5,031-909,CAMERON,4,0,4,2023-06-01T00:00:00.000,4329,0,7018,0,0,11558.4300,0.0000,31089.7400,0.0000,0.0000,42648.1700
00156_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00156,RIO HONDO ISD,Educational Institution,Public,1,5,031-911,CAMERON,7,0,7,2023-06-01T00:00:00.000,1266,0,1841,0,0,3162.1000,0.0000,8155.6300,0.0000,0.0000,11317.7300
00157_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00157,SAN BENITO CONS ISD,Educational Institution,Public,1,5,031-912,CAMERON,6,0,6,2023-05-01T00:00:00.000,1902,0,2762,0,0,5078.3400,0.0000,12235.6600,0.0000,0.0000,17314.0000
00157_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00157,SAN BENITO CONS ISD,Educational Institution,Public,1,5,031-912,CAMERON,10,0,10,2023-06-01T00:00:00.000,15632,0,24797,0,0,41217.5600,0.0000,109850.7100,0.0000,0.0000,151068.2700
00157_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00157,SAN BENITO CONS ISD,Educational Institution,Public,1,5,031-912,CAMERON,4,0,4,2023-07-01T00:00:00.000,1516,0,2131,0,0,3946.0800,0.0000,9269.8500,0.0000,0.0000,13215.9300
00158_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00158,SANTA MARIA ISD,Educational Institution,Public,1,5,031-913,CAMERON,1,0,1,2023-06-01T00:00:00.000,2990,0,3223,0,0,7983.3000,0.0000,14277.8900,0.0000,0.0000,22261.1900
00158_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00158,SANTA MARIA ISD,Educational Institution,Public,1,5,031-913,CAMERON,1,0,1,2023-07-01T00:00:00.000,595,0,499,0,0,1624.3500,0.0000,2170.6500,0.0000,0.0000,3795.0000
00159_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00159,SANTA ROSA ISD,Educational Institution,Public,1,5,031-914,CAMERON,1,0,1,2023-05-01T00:00:00.000,220,0,278,0,0,587.4000,0.0000,1231.5400,0.0000,0.0000,1818.9400
00159_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00159,SANTA ROSA ISD,Educational Institution,Public,1,5,031-914,CAMERON,1,0,1,2023-06-01T00:00:00.000,1341,0,1648,0,0,3580.4700,0.0000,7300.6400,0.0000,0.0000,10881.1100
00160_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00160,SOUTH TEXAS ISD,Educational Institution,Public,1,5,031-916,CAMERON,4,0,4,2023-06-01T00:00:00.000,3070,0,4272,0,0,8196.9000,0.0000,18924.9600,0.0000,0.0000,27121.8600
00161_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00161,PITTSBURG ISD,Educational Institution,Public,8,2,032-902,CAMP,3,0,3,2023-06-01T00:00:00.000,2364,0,4431,0,0,6311.8800,0.0000,19629.3300,0.0000,0.0000,25941.2100
00165_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00165,ATLANTA ISD,Educational Institution,Public,8,2,034-901,CASS,2,0,2,2023-06-01T00:00:00.000,2278,0,2618,0,0,6082.2600,0.0000,11597.7400,0.0000,0.0000,17680.0000
00165_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00165,ATLANTA ISD,Educational Institution,Public,8,2,034-901,CASS,2,0,2,2023-07-01T00:00:00.000,202,0,204,0,0,551.4600,0.0000,887.4000,0.0000,0.0000,1438.8600
00167_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00167,HUGHES SPRINGS ISD,Educational Institution,Public,8,2,034-903,CASS,1,0,1,2023-06-01T00:00:00.000,166,0,749,0,0,443.2200,0.0000,3318.0700,0.0000,0.0000,3761.2900
00170_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,1,0,1,2023-05-01T00:00:00.000,124,0,168,0,0,331.0800,0.0000,744.2400,0.0000,0.0000,1075.3200
00170_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,1,0,1,2023-06-01T00:00:00.000,348,0,446,0,0,929.1600,0.0000,1975.7800,0.0000,0.0000,2904.9400
00173_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,0,1,2023-05-01T00:00:00.000,70,0,100,0,0,186.9000,0.0000,443.0000,0.0000,0.0000,629.9000
00173_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,0,1,2023-06-01T00:00:00.000,658,0,879,0,0,1756.8600,0.0000,3893.9700,0.0000,0.0000,5650.8300
00175_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,2,0,2,2023-06-01T00:00:00.000,2371,0,4439,0,0,6330.5700,0.0000,19664.7700,0.0000,0.0000,25995.3400
00175_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,2,0,2,2023-07-01T00:00:00.000,865,0,1543,0,0,2361.4500,0.0000,6712.0500,0.0000,0.0000,9073.5000
00176_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00176,ALTO ISD,Educational Institution,Public,7,2,037-901,CHEROKEE,3,0,3,2023-06-01T00:00:00.000,884,0,1111,0,0,2360.2800,0.0000,4921.7300,0.0000,0.0000,7282.0100
00177_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,2,0,2,2023-06-01T00:00:00.000,1709,0,4729,0,0,4563.0300,0.0000,20949.4700,0.0000,0.0000,25512.5000
00178_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,1,0,1,2023-06-01T00:00:00.000,0,0,1631,0,0,0.0000,0.0000,7225.3300,0.0000,0.0000,7225.3300
00179_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,0,1,2023-05-01T00:00:00.000,172,0,328,0,0,459.2400,0.0000,1453.0400,0.0000,0.0000,1912.2800
00179_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,0,1,2023-06-01T00:00:00.000,1472,0,2279,0,0,3930.2400,0.0000,10095.9700,0.0000,0.0000,14026.2100
00191_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,Public,15,1,042-901,COLEMAN,2,0,2,2023-05-01T00:00:00.000,78,0,88,0,0,208.2600,0.0000,389.8400,0.0000,0.0000,598.1000
00191_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,Public,15,1,042-901,COLEMAN,2,0,2,2023-06-01T00:00:00.000,477,0,591,0,0,1273.5900,0.0000,2618.1300,0.0000,0.0000,3891.7200
00192_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00192,SANTA ANNA ISD,Educational Institution,Public,15,1,042-903,COLEMAN,1,0,1,2023-05-01T00:00:00.000,72,0,55,0,0,192.2400,0.0000,243.6500,0.0000,0.0000,435.8900
00192_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00192,SANTA ANNA ISD,Educational Institution,Public,15,1,042-903,COLEMAN,1,0,1,2023-06-01T00:00:00.000,431,0,559,0,0,1150.7700,0.0000,2476.3700,0.0000,0.0000,3627.1400
00193_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00193,PANTHER CREEK CONS ISD,Educational Institution,Public,15,1,042-905,COLEMAN,1,0,1,2023-05-01T00:00:00.000,0,16,17,0,0,0.0000,17.2800,75.3100,0.0000,0.0000,92.5900
00193_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00193,PANTHER CREEK CONS ISD,Educational Institution,Public,15,1,042-905,COLEMAN,1,0,1,2023-06-01T00:00:00.000,0,146,218,0,0,0.0000,157.6800,965.7400,0.0000,0.0000,1123.4200
00198_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00198,FARMERSVILLE ISD,Educational Institution,Public,10,2,043-904,COLLIN,1,0,1,2023-05-01T00:00:00.000,56,0,94,0,0,149.5200,0.0000,416.4200,0.0000,0.0000,565.9400
00198_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00198,FARMERSVILLE ISD,Educational Institution,Public,10,2,043-904,COLLIN,2,0,2,2023-06-01T00:00:00.000,1769,0,3171,0,0,4723.2300,0.0000,14047.5300,0.0000,0.0000,18770.7600
