programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2020-09-01T00:00:00.000,33125,0,41845,0,0,71550.0000,0.0000,157337.2000,0.0000,0.0000,23546.0400,252433.2400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00452,ABERNATHY ISD,Educational Institution,School Food Authority,17,1,095-901,HALE,1,1,0,2020-05-01T00:00:00.000,238,0,238,0,0,514.0800,0.0000,894.8800,0.0000,0.0000,144.5900,1553.5500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00452,ABERNATHY ISD,Educational Institution,School Food Authority,17,1,095-901,HALE,1,1,0,2020-06-01T00:00:00.000,1273,0,1273,0,0,2749.6800,0.0000,4786.4800,0.0000,0.0000,773.3500,8309.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00454,HALE CENTER ISD,Educational Institution,School Food Authority,17,1,095-903,HALE,1,1,0,2020-06-01T00:00:00.000,990,0,990,0,0,2138.4000,0.0000,3722.4000,0.0000,0.0000,601.4300,6462.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00455,PETERSBURG ISD,Educational Institution,School Food Authority,17,1,095-904,HALE,1,1,0,2020-05-01T00:00:00.000,252,0,252,0,0,544.3200,0.0000,947.5200,0.0000,0.0000,153.0900,1644.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00455,PETERSBURG ISD,Educational Institution,School Food Authority,17,1,095-904,HALE,1,1,0,2020-06-01T00:00:00.000,2013,0,2013,0,0,4348.0800,0.0000,7568.8800,0.0000,0.0000,1222.9000,13139.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,1,0,2020-03-01T00:00:00.000,743,0,743,0,0,1604.8800,0.0000,2793.6800,0.0000,0.0000,451.3800,4849.9400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,1,0,2020-04-01T00:00:00.000,1842,0,1842,0,0,3978.7200,0.0000,6925.9200,0.0000,0.0000,1119.0200,12023.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,1,0,2020-05-01T00:00:00.000,1029,0,1029,0,0,2222.6400,0.0000,3869.0400,0.0000,0.0000,625.1200,6716.8000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,1,0,2020-06-01T00:00:00.000,202,0,202,0,0,436.3200,0.0000,759.5200,0.0000,0.0000,122.7200,1318.5600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,0,1,2020-07-01T00:00:00.000,28,0,27,0,0,60.4800,0.0000,101.5200,0.0000,0.0000,16.6200,178.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,0,1,2020-08-01T00:00:00.000,72,0,77,0,0,155.5200,0.0000,289.5200,0.0000,0.0000,45.7000,490.7400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-03-01T00:00:00.000,6377,0,12866,0,0,13774.3200,0.0000,48376.1600,0.0000,0.0000,6420.9700,68571.4500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-04-01T00:00:00.000,31471,0,31469,0,0,67977.3600,0.0000,118323.4400,0.0000,0.0000,19117.8500,205418.6500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-05-01T00:00:00.000,25272,0,25272,0,0,54587.5200,0.0000,95022.7200,0.0000,0.0000,15352.7400,164962.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-06-01T00:00:00.000,16068,0,16068,0,0,34706.8800,0.0000,60415.6800,0.0000,0.0000,9761.3100,104883.8700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-07-01T00:00:00.000,16711,0,16711,0,0,36095.7600,0.0000,62833.3600,0.0000,0.0000,10151.9400,109081.0600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-08-01T00:00:00.000,12989,0,12989,0,0,28056.2400,0.0000,48838.6400,0.0000,0.0000,7890.8200,84785.7000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,6,6,0,2020-09-01T00:00:00.000,20915,0,20912,0,0,45176.4000,0.0000,78629.1200,0.0000,0.0000,12704.6900,136510.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,19,19,0,2020-03-01T00:00:00.000,35550,0,38179,0,0,76788.0000,0.0000,143553.0400,0.0000,0.0000,22628.5100,242969.5500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,19,19,0,2020-04-01T00:00:00.000,97288,0,97288,0,0,210142.0800,0.0000,365802.8800,0.0000,0.0000,59102.4600,635047.4200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,17,17,0,2020-05-01T00:00:00.000,56228,0,56066,0,0,121452.4800,0.0000,210808.1600,0.0000,0.0000,34094.9300,366355.5700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,14,14,0,2020-06-01T00:00:00.000,41270,0,41270,0,0,89143.2000,0.0000,155175.2000,0.0000,0.0000,25071.5300,269389.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,13,11,2,2020-07-01T00:00:00.000,16520,0,16520,0,0,35683.2000,0.0000,62115.2000,0.0000,0.0000,10035.9000,107834.3000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,12,12,0,2020-08-01T00:00:00.000,25913,0,26014,0,0,55972.0800,0.0000,97812.6400,0.0000,0.0000,15781.8000,169566.5200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,27,27,0,2020-09-01T00:00:00.000,43710,0,56329,0,0,94413.6000,0.0000,211797.0400,0.0000,0.0000,31506.7800,337717.4200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,1,1,0,2020-05-01T00:00:00.000,673,0,673,0,0,1453.6800,0.0000,2530.4800,0.0000,0.0000,408.8500,4393.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,81,81,0,2020-06-01T00:00:00.000,137227,0,143242,0,0,296410.3200,0.0000,538589.9200,0.0000,0.0000,85726.3000,920726.5400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,47,47,0,2020-07-01T00:00:00.000,103296,0,103296,0,0,223119.3600,0.0000,388392.9600,0.0000,0.0000,62752.3200,674264.6400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,27,27,0,2020-08-01T00:00:00.000,235375,0,235384,0,0,508410.0000,0.0000,885043.8400,0.0000,0.0000,142993.8500,1536447.6900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,146,97,49,2020-09-01T00:00:00.000,95817,0,96091,0,0,206964.7200,0.0000,361302.1600,0.0000,0.0000,58316.3800,626583.2600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,10,10,0,2020-03-01T00:00:00.000,66556,0,66742,0,0,143760.9600,0.0000,250949.9200,0.0000,0.0000,40505.7800,435216.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,9,9,0,2020-04-01T00:00:00.000,131822,0,131822,0,0,284735.5200,0.0000,495650.7200,0.0000,0.0000,80081.8700,860468.1100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,10,10,0,2020-05-01T00:00:00.000,95495,0,95495,0,0,206269.2000,0.0000,359061.2000,0.0000,0.0000,58013.2200,623343.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,9,9,0,2020-06-01T00:00:00.000,84906,0,84906,0,0,183396.9600,0.0000,319246.5600,0.0000,0.0000,51580.4000,554223.9200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,8,8,0,2020-07-01T00:00:00.000,82721,0,82721,0,0,178677.3600,0.0000,311030.9600,0.0000,0.0000,50253.0100,539961.3300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00524,KATY ISD,Educational Institution,School Food Authority,4,3,101-914,HARRIS,72,3,69,2020-09-01T00:00:00.000,41734,0,158918,0,0,90145.4400,0.0000,597531.6800,0.0000,0.0000,71348.1300,759025.2500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,6,6,0,2020-03-01T00:00:00.000,23329,0,23409,0,0,50390.6400,0.0000,88017.8400,0.0000,0.0000,14203.7700,152612.2500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,6,6,0,2020-04-01T00:00:00.000,50161,0,50161,0,0,108347.7600,0.0000,188605.3600,0.0000,0.0000,30472.8100,327425.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,9,9,0,2020-05-01T00:00:00.000,38825,0,38825,0,0,83862.0000,0.0000,145982.0000,0.0000,0.0000,23586.1900,253430.1900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,8,8,0,2020-06-01T00:00:00.000,21172,0,21220,0,0,45731.5200,0.0000,79787.2000,0.0000,0.0000,12880.8300,138399.5500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,6,6,0,2020-07-01T00:00:00.000,14738,0,14730,0,0,31834.0800,0.0000,55384.8000,0.0000,0.0000,8950.2000,96169.0800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,5,5,0,2020-08-01T00:00:00.000,8874,0,8874,0,0,19167.8400,0.0000,33366.2400,0.0000,0.0000,5390.9600,57925.0400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00529,SPRING BRANCH ISD,Educational Institution,School Food Authority,4,3,101-920,HARRIS,64,31,33,2020-09-01T00:00:00.000,73909,0,140463,0,0,159643.4400,0.0000,528140.8800,0.0000,0.0000,71022.1700,758806.4900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-03-01T00:00:00.000,10953,0,19092,0,0,23658.4800,0.0000,71785.9200,0.0000,0.0000,9848.5100,105292.9100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-04-01T00:00:00.000,52779,0,52774,0,0,114002.6400,0.0000,198430.2400,0.0000,0.0000,32061.2900,344494.1700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-05-01T00:00:00.000,54019,0,54019,0,0,116681.0400,0.0000,203111.4400,0.0000,0.0000,32816.5500,352609.0300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-06-01T00:00:00.000,43942,0,43942,0,0,94914.7200,0.0000,165221.9200,0.0000,0.0000,26694.7700,286831.4100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-07-01T00:00:00.000,31905,0,31905,0,0,68914.8000,0.0000,119962.8000,0.0000,0.0000,19382.2900,208259.8900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,5,5,0,2020-08-01T00:00:00.000,30339,0,30366,0,0,65532.2400,0.0000,114176.1600,0.0000,0.0000,18441.5500,198149.9500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00531,SHELDON ISD,Educational Institution,School Food Authority,4,3,101-924,HARRIS,1,1,0,2020-09-01T00:00:00.000,40,0,200,0,0,86.4000,0.0000,752.0000,0.0000,0.0000,87.1000,925.5000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,School Food Authority,8,2,112-901,HOPKINS,5,5,0,2020-04-01T00:00:00.000,11452,0,11452,0,0,24736.3200,0.0000,43059.5200,0.0000,0.0000,6957.0900,74752.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,School Food Authority,8,2,112-901,HOPKINS,5,5,0,2020-05-01T00:00:00.000,9147,0,9147,0,0,19757.5200,0.0000,34392.7200,0.0000,0.0000,5556.8100,59707.0500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,School Food Authority,8,2,112-901,HOPKINS,3,3,0,2020-06-01T00:00:00.000,7376,0,7376,0,0,15932.1600,0.0000,27733.7600,0.0000,0.0000,4480.9200,48146.8400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,School Food Authority,8,2,112-901,HOPKINS,3,3,0,2020-07-01T00:00:00.000,5079,0,5079,0,0,10970.6400,0.0000,19097.0400,0.0000,0.0000,3085.5000,33153.1800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,School Food Authority,8,2,112-901,HOPKINS,1,1,0,2020-08-01T00:00:00.000,1822,0,1822,0,0,3935.5200,0.0000,6850.7200,0.0000,0.0000,1106.8700,11893.1100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00615,FT HANCOCK ISD,Educational Institution,School Food Authority,19,1,115-901,HUDSPETH,1,1,0,2020-06-01T00:00:00.000,2444,0,2551,0,0,5279.0400,0.0000,9591.7600,0.0000,0.0000,1526.7300,16397.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00615,FT HANCOCK ISD,Educational Institution,School Food Authority,19,1,115-901,HUDSPETH,1,1,0,2020-07-01T00:00:00.000,317,0,307,0,0,684.7200,0.0000,1154.3200,0.0000,0.0000,188.6600,2027.7000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,School Food Authority,5,3,121-905,JASPER,6,6,0,2020-03-01T00:00:00.000,2538,0,2538,0,0,5482.0800,0.0000,9542.8800,0.0000,0.0000,1541.8400,16566.8000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,School Food Authority,5,3,121-905,JASPER,6,6,0,2020-04-01T00:00:00.000,9964,0,9964,0,0,21522.2400,0.0000,37464.6400,0.0000,0.0000,6053.1300,65040.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,School Food Authority,5,3,121-905,JASPER,6,6,0,2020-05-01T00:00:00.000,9348,0,9348,0,0,20191.6800,0.0000,35148.4800,0.0000,0.0000,5678.9100,61019.0700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,School Food Authority,5,3,121-905,JASPER,1,1,0,2020-06-01T00:00:00.000,4751,0,4751,0,0,10262.1600,0.0000,17863.7600,0.0000,0.0000,2886.2400,31012.1600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,School Food Authority,5,3,121-905,JASPER,1,1,0,2020-07-01T00:00:00.000,504,0,504,0,0,1088.6400,0.0000,1895.0400,0.0000,0.0000,306.1800,3289.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,School Food Authority,5,3,123-910,JEFFERSON,9,9,0,2020-03-01T00:00:00.000,16846,0,16846,0,0,36387.3600,0.0000,63340.9600,0.0000,0.0000,10233.9500,109962.2700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,School Food Authority,5,3,123-910,JEFFERSON,9,9,0,2020-04-01T00:00:00.000,61573,0,61573,0,0,132997.6800,0.0000,231514.4800,0.0000,0.0000,37405.6000,401917.7600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,School Food Authority,5,3,123-910,JEFFERSON,9,9,0,2020-05-01T00:00:00.000,48019,0,48019,0,0,103721.0400,0.0000,180551.4400,0.0000,0.0000,29171.5500,313444.0300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,School Food Authority,5,3,123-910,JEFFERSON,3,3,0,2020-06-01T00:00:00.000,10231,0,11091,0,0,22098.9600,0.0000,41702.1600,0.0000,0.0000,6552.8900,70354.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,School Food Authority,5,3,123-910,JEFFERSON,3,3,0,2020-07-01T00:00:00.000,7765,0,9253,0,0,16772.4000,0.0000,34791.2800,0.0000,0.0000,5301.2800,56864.9600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,3,3,0,2020-03-01T00:00:00.000,5388,0,5773,0,0,11638.0800,0.0000,21706.4800,0.0000,0.0000,3424.3200,36768.8800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,3,3,0,2020-04-01T00:00:00.000,31055,0,30338,0,0,67078.8000,0.0000,114070.8800,0.0000,0.0000,18584.5000,199734.1800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,4,4,0,2020-05-01T00:00:00.000,24196,0,23831,0,0,52263.3600,0.0000,89604.5600,0.0000,0.0000,14555.8100,156423.7300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,2,2,0,2020-06-01T00:00:00.000,19841,0,19840,0,0,42856.5600,0.0000,74598.4000,0.0000,0.0000,12053.0200,129507.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,4,3,1,2020-07-01T00:00:00.000,18674,0,19631,0,0,40335.8400,0.0000,73812.5600,0.0000,0.0000,11720.0800,125868.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00665,CLEBURNE ISD,Educational Institution,School Food Authority,11,2,126-903,JOHNSON,2,2,0,2020-08-01T00:00:00.000,14675,0,14675,0,0,31698.0000,0.0000,55178.0000,0.0000,0.0000,8915.0700,95791.0700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,School Food Authority,11,2,126-908,JOHNSON,3,3,0,2020-03-01T00:00:00.000,0,0,1678,0,0,0.0000,0.0000,6309.2800,0.0000,0.0000,658.6200,6967.9000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,School Food Authority,11,2,126-908,JOHNSON,5,5,0,2020-04-01T00:00:00.000,0,0,5315,0,0,0.0000,0.0000,19984.4000,0.0000,0.0000,2086.1400,22070.5400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,School Food Authority,11,2,126-908,JOHNSON,1,1,0,2020-05-01T00:00:00.000,0,0,3795,0,0,0.0000,0.0000,14269.2000,0.0000,0.0000,1489.5400,15758.7400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,School Food Authority,11,2,126-908,JOHNSON,1,1,0,2020-06-01T00:00:00.000,0,0,2035,0,0,0.0000,0.0000,7651.6000,0.0000,0.0000,798.7400,8450.3400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00672,ANSON ISD,Educational Institution,School Food Authority,14,1,127-901,JONES,2,1,1,2020-06-01T00:00:00.000,2283,0,2392,0,0,4931.2800,0.0000,8993.9200,0.0000,0.0000,1429.7100,15354.9100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00674,HAWLEY ISD,Educational Institution,School Food Authority,14,1,127-904,JONES,1,1,0,2020-05-01T00:00:00.000,0,0,24,0,0,0.0000,0.0000,90.2400,0.0000,0.0000,9.4200,99.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00674,HAWLEY ISD,Educational Institution,School Food Authority,14,1,127-904,JONES,1,1,0,2020-06-01T00:00:00.000,0,0,211,0,0,0.0000,0.0000,793.3600,0.0000,0.0000,82.8200,876.1800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,5,5,0,2020-03-01T00:00:00.000,16676,0,16676,0,0,36020.1600,0.0000,62701.7600,0.0000,0.0000,10130.6700,108852.5900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,6,6,0,2020-04-01T00:00:00.000,61221,0,61221,0,0,132237.3600,0.0000,230190.9600,0.0000,0.0000,37191.7600,399620.0800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,6,6,0,2020-05-01T00:00:00.000,46531,0,49592,0,0,100506.9600,0.0000,186465.9200,0.0000,0.0000,29469.0300,316441.9100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,6,6,0,2020-06-01T00:00:00.000,5193,0,6073,0,0,11216.8800,0.0000,22834.4800,0.0000,0.0000,3500.1500,37551.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,6,6,0,2020-07-01T00:00:00.000,3009,0,3782,0,0,6499.4400,0.0000,14220.3200,0.0000,0.0000,2131.3800,22851.1400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00686,TERRELL ISD,Educational Institution,School Food Authority,10,2,129-906,KAUFMAN,2,2,0,2020-08-01T00:00:00.000,1019,0,1019,0,0,2201.0400,0.0000,3831.4400,0.0000,0.0000,619.0500,6651.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,School Food Authority,13,4,130-902,KENDALL,1,1,0,2020-03-01T00:00:00.000,174,0,420,0,0,375.8400,0.0000,1579.2000,0.0000,0.0000,202.2600,2157.3000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,School Food Authority,13,4,130-902,KENDALL,1,1,0,2020-04-01T00:00:00.000,1548,0,1548,0,0,3343.6800,0.0000,5820.4800,0.0000,0.0000,940.4100,10104.5700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,School Food Authority,13,4,130-902,KENDALL,1,1,0,2020-05-01T00:00:00.000,873,0,873,0,0,1885.6800,0.0000,3282.4800,0.0000,0.0000,530.3500,5698.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,School Food Authority,13,4,130-902,KENDALL,1,1,0,2020-06-01T00:00:00.000,657,0,657,0,0,1419.1200,0.0000,2470.3200,0.0000,0.0000,399.1300,4288.5700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,School Food Authority,13,4,130-902,KENDALL,1,1,0,2020-07-01T00:00:00.000,259,0,259,0,0,559.4400,0.0000,973.8400,0.0000,0.0000,157.3500,1690.6300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,School Food Authority,20,4,133-903,KERR,8,8,0,2020-03-01T00:00:00.000,3852,0,5837,0,0,8320.3200,0.0000,21947.1200,0.0000,0.0000,3119.2000,33386.6400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,School Food Authority,20,4,133-903,KERR,8,8,0,2020-04-01T00:00:00.000,14861,0,22443,0,0,32099.7600,0.0000,84385.6800,0.0000,0.0000,12004.0000,128489.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,School Food Authority,20,4,133-903,KERR,4,4,0,2020-05-01T00:00:00.000,7145,0,14586,0,0,15433.2000,0.0000,54843.3600,0.0000,0.0000,7261.1900,77537.7500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,School Food Authority,20,4,133-903,KERR,2,2,0,2020-06-01T00:00:00.000,3555,0,7474,0,0,7678.8000,0.0000,28102.2400,0.0000,0.0000,3697.8800,39478.9200
